repository,wrong,correct,commit,file,line
hypereddie/HippyJava,recieveMessage,receiveMessage,f0caafcd32f3f0726f784f3a38b1da05868f6ebd,src/com/ep/hippyjava/bot/Bot.java,13
Ian321/twitchBot,msToTimeSting,msToTimeString,bac1a2e704d16415ee427486b19cc3dbdd072db5,test.js,27
ideaconsult/appdomain,examle,example,28466e56483e988099bfdf2353069fba68fa7cb0,src/main/java/net/idea/example/ambit/appdomain/MainApp.java,0
IDeaSCo/rockstar-plugins-rally,procesResult,processResult,281f22ee9504eb0c867117f1ffdedbfada316f27,src/com/ideas/rally/EmailCallBack.java,16
IDeaSCo/rockstar-plugins-rally,procesResult_insert,processResult_insert,281f22ee9504eb0c867117f1ffdedbfada316f27,test/com/ideas/rally/TaskCallBackTest.java,31
IDeaSCo/rockstar-plugins-rally,procesResult_update_task_not_changed,processResult_update_task_not_changed,281f22ee9504eb0c867117f1ffdedbfada316f27,test/com/ideas/rally/TaskCallBackTest.java,51
IDeaSCo/rockstar-plugins-rally,procesResult_update_task_changed_because_of_change_in_actual,processResult_update_task_changed_because_of_change_in_actual,281f22ee9504eb0c867117f1ffdedbfada316f27,test/com/ideas/rally/TaskCallBackTest.java,80
IDeaSCo/rockstar-plugins-rally,procesResult_update_task_changed_because_of_change_in_todo,processResult_update_task_changed_because_of_change_in_todo,281f22ee9504eb0c867117f1ffdedbfada316f27,test/com/ideas/rally/TaskCallBackTest.java,108
IDeaSCo/rockstar-plugins-rally,procesResult_update_task_changed_because_of_change_in_state,processResult_update_task_changed_because_of_change_in_state,281f22ee9504eb0c867117f1ffdedbfada316f27,test/com/ideas/rally/TaskCallBackTest.java,134
IdentityServer/IdentityServer4,NotSupportedResouceOwnerPasswordValidator,NotSupportedResourceOwnerPasswordValidator,7f4e522de03ebf2b406ba7656f10f029d9d8c05b,src/IdentityServer4/Validation/NotSupportedResouceOwnerCredentialValidator.cs,22
iDevicesInc/SweetBlue,visite_website_url,visit_website_url,f1008c613d463d912c67d12b49169812da6b6cee,toolbox/src/main/java/com/idevicesinc/sweetblue/toolbox/activity/MainActivity.java,373
IE4OpenData/ruta_testing_standalone,PartialMatchCasEvaluatorFacotry,PartialMatchCasEvaluatorFactory,55ae6c4053976dd603c8877ede2fa692b05261be,src/main/java/org/ie4opendata/ruta_testing_standalone/testing/evaluator/PartialMatchCasEvaluatorFactory.java,21
igoihman/ovirt-engine,OperationCadidateEventArgs,OperationCandidateEventArgs,15126e786e28cd49add097a5ea5aa1b1b85b12ba,frontend/webadmin/modules/uicommonweb/src/main/java/org/ovirt/engine/ui/uicommonweb/models/hosts/network/OperationCandidateEventArgs.java,7
ihmcrobotics/ihmc-open-robotics-software,controllerWarumup,controllerWarmup,690fd4ee4d27179aa208f2b9ac6826255b72eec1,ihmc-avatar-interfaces/src/main/java/us/ihmc/avatar/warmup/HumanoidControllerWarumupTools.java,28
iimeru/go-guerrilla,goguerilla,goguerrilla,d09e120b2e54aa9985ab4930728d120594bc613f,goguerrilla.go,54
ikonomov17/CoachLancer,CoachLance,CoachLancer,3d3e7812f8355a09fa4a6d4e3e90215a03427384,CoachLancer/CoachLance.Data.Models/Abstracts/DataModel.cs,0
imeji-community/imeji,contentNegociation,contentNegotiation,af3016e9abba081b04d476cbb97978d9c9cbfb84,src/main/java/de/mpg/imeji/presentation/contentNegotiation/ContentNegotiationFilter.java,28
imgergopapp/Refrigerator_sim,charachters,characters,6835b9eaba3da7744b281fb3d0dc3da60be34bef,src/main/java/com/codecool/Input.java,94
imglib/imglib2,tesLocalizingtIterationSinglePlaneShifted,testLocalizingtIterationSinglePlaneShifted,8426e3c833f59f494b9c95b6566a4a48c4a9e8e6,src/test/java/net/imglib2/img/planar/PlanarIterableSubIntervalCursorTest.java,192
imod/envinject-plugin,localWarText,localVarText,b22c260416c99688db1419d4d365165d4d577205,src/main/java/hudson/plugins/setenv/SetEnvBuildWrapper.java,18
improbable-research/keanu,labelGaussianVerted,labelGaussianVertex,31af50075a7aa9129c6e83ffa8f778ddfd518dda,keanu-project/src/test/java/io/improbable/keanu/util/io/MIRTest.java,54
indeedeng/lsmtree,getNextBlockStartAdress,getNextBlockStartAddress,0e9d4683b940569d0bd73ba655692db353fe6994,recordlog/src/main/java/com/indeed/lsmtree/recordlog/BlockCompressedRecordFile.java,501
indeedeng/lsmtree,nextBlockStartAdress,nextBlockStartAddress,0e9d4683b940569d0bd73ba655692db353fe6994,recordlog/src/main/java/com/indeed/lsmtree/recordlog/BlockCompressedRecordFile.java,502
Indoqa/indoqa-boot,getInitialzationLogger,getInitializationLogger,28a7a73be9ce490d798c6f687c1be3108a1a7f6d,src/main/java/com/indoqa/boot/AbstractIndoqaBootApplication.java,99
Indoqa/indoqa-boot,initialzationLogger,initializationLogger,28a7a73be9ce490d798c6f687c1be3108a1a7f6d,src/main/java/com/indoqa/boot/AbstractIndoqaBootApplication.java,220
infinispan/infinispan,unableToRestGlobalCoponentRegistryAfterRestart,unableToResetGlobalComponentRegistryAfterRestart,58815cbb67aa5222d1885facedd001b7eb2929fa,core/src/main/java/org/infinispan/factories/GlobalComponentRegistry.java,236
infinispan/infinispan,unableToRoolbackEvitionsDuringPrepare,unableToRollbackEvictionsDuringPrepare,58815cbb67aa5222d1885facedd001b7eb2929fa,core/src/main/java/org/infinispan/interceptors/InvalidationInterceptor.java,163
influxdata/influxdb,UnsupposedValueError,UnsupportedValueError,e35c0287b62e39f4f60382610938563e19c7fdcc,services/graphite/errors.go,11
infobloxopen/infoblox-go-client,GetHostRecordtWithoutDNS,GetHostRecordWithoutDNS,0781314bbf623919dc4c009bedbbc9e3e40b93c6,object_manager.go,415
Infomaker/NPWriterPluginBundle,renderDragableImage,renderDraggableImage,880ae0530865dee3aa4c290106d05a08d4314898,plugins/se.infomaker.newspilot.job/JobImageItem.js,31
innoq/iqvoc,exsisting,existing,85fe67f8f67fb68dd4444965b4ac57004333f609,app/models/collection/base.rb,146
Innoxia/liliths-throne-public,applicableCorrutionLevel,applicableCorruptionLevel,267325ee66559137651c4ddfcba1e945a4717edf,src/com/lilithsthrone/game/dialogue/npcDialogue/dominion/AlleywayAttackerDialogue.java,983
instructure/canvas-lms,assignments_visibile_in_course,assignments_visible_in_course,417329b3b478dcaae18cfb52ffe1b843d3df3de0,app/models/assignment_group.rb,213
instructure/canvas-lms,visibile_assignment_ids,visible_assignment_ids,417329b3b478dcaae18cfb52ffe1b843d3df3de0,spec/models/assignment_student_visibility_spec.rb,235
instructure/canvas-lms,visibile_quiz_ids,visible_quiz_ids,417329b3b478dcaae18cfb52ffe1b843d3df3de0,spec/models/quiz_student_visibility_spec.rb,100
intel-analytics/BigDL,SpatialSeperableConvolution,SpatialSeparableConvolution,5e9533352c5ceec5d5886c15f805245c8ae3df92,pyspark/bigdl/nn/layer.py,3719
intel/compute-runtime,deviceBitfiled,deviceBitfield,01c11fdf98dbee927786864e1fa69b829c5a47ef,runtime/memory_manager/memory_manager.cpp,190
InvitationDigital/IDL.Net.CircuitBreaker,CicuitBreakerBreaksOnFailureAndSetsTheStateToOpenAfterTheThresholdIsReached,CircuitBreakerBreaksOnFailureAndSetsTheStateToOpenAfterTheThresholdIsReached,3c1ef5f9b66fd316be7b9fbf2824eb8e95cb36b4,CircuitBreaker/CircuitBreaker.Tests/CircuitTests.cs,11
InvitationDigital/IDL.Net.CircuitBreaker,excecution,execution,3c1ef5f9b66fd316be7b9fbf2824eb8e95cb36b4,CircuitBreaker/CircuitBreaker.Tests/CircuitTests.cs,165
inwebo/LibreMVC,LibreMCV,LibreMVC,4ce1eb07e8c78d1e27d562c2836f0d50c5347fb2,core/mvc/class.mvc.php,9
iPlantCollaborativeOpenSource/troposphere,nClick,onClick,f06c804404f61e6229b300a391705362343a3011,troposphere/static/js/components/projects/detail/resources/SelectableTable.react.js,43
ipython/ipyparallel,unserialize_object,deserialize_object,f42de599c51c62024de87dcdc01bab00bff95548,IPython/parallel/client/client.py,1595
ipython/ipyparallel,unserialize,deserialize,f42de599c51c62024de87dcdc01bab00bff95548,IPython/parallel/controller/hub.py,833
ironjan/metal-only,DEFAULT_MODEDRATOR,DEFAULT_MODERATOR,70adabc90a75753392bb3666c9b98b5b979e0fad,app/src/main/java/com/codingspezis/android/metalonly/player/stream/metadata/Metadata.java,45
ironsmile/nedomi,TestStorageHeadersFunctionWithManuGoroutines,TestStorageHeadersFunctionWithManyGoroutines,27d2047a52c45824e356035bccf407e88a6738a6,storage/disk/impl_test.go,24
isaacev/RegFixer,UnknownBoundss,unknownBounds,9815fe3cbd08b994411ed73ad1116b5fad49d7d9,src/main/java/edu/wisc/regfixer/synthesize/Formula.java,538
IsaacSanch/halcyon,halJsonMedaiTypes,halJsonMediaTypes,d4e06f32d4cd5a631be10693b416ead8035ac67d,src/Halcyon/HAL/JsonHALMediaTypeFormatter.cs,17
iscc/iscc-specs,tuncated,truncated,6cee68fef4572afcf98b62b8d3207576e74cfc11,src/iscc/iscc.py,124
iteratedecks/fansiteSubmission,anp,ard,b4096f8cdfb900842dbe8ddba5d8f54985df1cbe,fansiteHttp.py,152
iychoi/libra,commom,common,58da06b6ea7759621aff111dd9dcd2b0371b743a,src/libra/core/common/CoreConstants.java,15
izeye/spring-boot,restartTriggerdOnClassPathChangeWithRestart,restartTriggeredOnClassPathChangeWithRestart,6fc8c21052e5597883e219e6654d073de8da7f92,spring-boot-devtools/src/test/java/org/springframework/boot/devtools/autoconfigure/LocalDevToolsAutoConfigurationTests.java,136
izeye/spring-boot,restartNotTriggerdOnClassPathChangeWithRestart,restartNotTriggeredOnClassPathChangeWithRestart,6fc8c21052e5597883e219e6654d073de8da7f92,spring-boot-devtools/src/test/java/org/springframework/boot/devtools/autoconfigure/LocalDevToolsAutoConfigurationTests.java,145
izeye/spring-boot,urlMostNotBeNull,urlMustNotBeNull,81d4b550bbd2948efb1bd0e1c1719e114c27722e,spring-boot-devtools/src/test/java/org/springframework/boot/devtools/remote/client/DelayedLiveReloadTriggerTests.java,100
JabRef/jabref,addEntrysFromFiles,addEntriesFromFiles,c05c7dfc42b56ce9a034583f54ae38b775a4521c,src/main/java/net/sf/jabref/FindUnlinkedFilesDialog.java,582
jackliusr/ncqrs,IPersistStreamsWithAbsouluteOrdering,IPersistStreamsWithAbsoluteOrdering,6ae2637d8064102d17de810bf228ff537fe7ca3f,Extensions/src/Ncqrs.Eventing.Storage.JOliver/JoesBrowsableEventStore.cs,23
jagged3dge/activator,processCompledTemplate,processCompiledTemplate,bb30f718c687e040801ec16fee9c89eb6ddf50e7,lib/mailcomposer.js,136
jamestalmage/transform-filter,includPattern,includePattern,22bab07f4e72f4cc74f00263828bb981d8b4af80,index.js,8
janis-kra/dropbox-fetch,includeHasExplicitSharedMemebers,includeHasExplicitSharedMembers,02ae1c10b7dd3556334d4c99c46668f32efcb968,dropbox-fetch.js,209
jasonracey/iTunesAssistant,RunAlbumGrouWorkflows,RunAlbumGroupWorkflows,d0796adea9974b7b7ef26fd6bafb42dde292fb95,iTunesAssistantLib/WorkflowRunner.cs,64
JavaDevDev/Smack,getExtentionsXML,getExtensionsXML,92d8dc21fcdf52273103587c52944f203caf2597,source/org/jivesoftware/smack/packet/Message.java,229
JBEI/ice,rebuldTraceAlignments,rebuildTraceAlignments,ec51acbecd949f273bddf8317ee78f9db6c2e737,src/main/java/org/jbei/ice/lib/entry/sequence/PartSequence.java,204
JbmOnGitHub/EasyEventSourcing,Spesification,Specification,1392ad9abbf2bf302943fe806ff99c1b0e60f8e1,src/EasyEventSourcing.Tests/Domain/Store/ShoppingCartTests.cs,9
jbonachera/homie-controller,TestParrallelSet,TestParallelSet,a38238e5588fc490f8b95ec3d777ab7f7889407d,model/device/registry_test.go,82
jbossas/jboss-ejb-client,remoteConnectionProivderOptionsFromConfiguration,remoteConnectionProviderOptionsFromConfiguration,9edaecff874addc562944159d23fc06b162f2ea5,src/main/java/org/jboss/ejb/client/remoting/RemotingConnectionProviderConfigurator.java,73
jbossas/jboss-ejb-client,remoteConnectionProivderOptions,remoteConnectionProviderOptions,9edaecff874addc562944159d23fc06b162f2ea5,src/main/java/org/jboss/ejb/client/remoting/RemotingConnectionProviderConfigurator.java,74
jbrains/TrackEveryPenny,exportTranasctionsToCsvFileInDirectory,exportTransactionsToCsvFileInDirectory,4d8fea42eb03e14124760816660073cce5152151,src/main/java/ca/jbrains/upfp/BrowseTransactionsActivity.java,46
jclopes/ZPassDKT,Enconding,Encoding,cdce815543d38314ad4e6798b98551f93c4618f4,src/zpassdkt/Cli.java,4
JCThePants/PV-StarAPI,getExensionNames,getExtensionNames,63cf6d1e03ec2fb82fbee8eac62a0303eb44fe73,src/com/jcwhatever/bukkit/pvs/api/arena/extensions/ExtensionTypeManager.java,40
jdluzen/ServiceStack.OrmLite,TearDwon,TearDown,a81b1bf9e55f828e01dbd571baf957ad8d28e8fc,tests/ServiceStack.OrmLite.Tests/ForeignKeyAttributeTests.cs,102
jean/Plomino,dictionnary,dictionary,38efa259a1035ab1c152dd54c8d164a90ea5004d,Products/CMFPlomino/fields/dictionaryproperty.py,15
jean/Plomino,__dictionnary,__dictionary,38efa259a1035ab1c152dd54c8d164a90ea5004d,Products/CMFPlomino/fields/dictionaryproperty.py,41
jehiah/go-strftime,TestRubyStftime,TestRubyStrftime,2abd2c256c69685d9c48058b490478b44557f5d3,strftime_test.go,39
jensstein/oandbackup,uninstallProgess,uninstallProgress,228e6be26cee624fabfaa66202093b023c545cca,src/dk/jens/backup/OAndBackup.java,511
JetBrains/intellij-community,ComboBoxRendererWraper,ComboBoxRendererWrapper,5386a81408113a686e599f7f838b2c3043244301,platform/platform-impl/src/com/intellij/ide/ui/laf/intellij/MacIntelliJComboBoxUI.java,285
JetBrains/intellij-community,setDialodCaption,setDialogCaption,60a7d6b3de49e91c4d9f8ea44f1a40c2f0395415,compiler/impl/com/intellij/compiler/impl/javaCompiler/eclipse/EclipseCompilerConfigurable.java,26
JetBrains/intellij-community,getDialodCaption,getDialogCaption,60a7d6b3de49e91c4d9f8ea44f1a40c2f0395415,platform-api/src/com/intellij/ui/RawCommandLineEditor.java,51
JetBrains/intellij-community,myDialodCaption,myDialogCaption,60a7d6b3de49e91c4d9f8ea44f1a40c2f0395415,platform-api/src/com/intellij/ui/RawCommandLineEditor.java,56
JetBrains/intellij-community,WRAP_WHEN_TYPING_REACHES_RIGHT_MAGIN,WRAP_WHEN_TYPING_REACHES_RIGHT_MARGIN,dc2e5fcc84f05f74cc3230c7eb03c3ba3bccc727,platform/lang-api/src/com/intellij/psi/codeStyle/CodeStyleSettings.java,291
JetBrains/intellij-coverage,touchBrunch,touchBranch,34650dffca6574ad3a51190e5d19c9d27b2dac6d,src/com/intellij/rt/coverage/data/ClassData.java,132
JetBrains/MPS,resolvedBySope,resolvedByScope,4dd928a87d291dea4ee4c3d5ff15cd5c81e1cecd,editor/typesystemIntegration/source_gen/typesystemIntegration/languageChecker/AutoResolver.java,91
JetBrains/MPS,SurrondWithParenthesisTest_Test,SurroundWithParenthesisTest_Test,7772a18645416c07365dc2b43c76b39bd76aae7c,languages/baseLanguage/baseLanguage/solutions/jetbrains.mps.baseLanguage.test/test_gen/jetbrains/mps/editorTest/SurroundWithParenthesisTest_Test.java,18
jewilmeer/tv-guide,no_downlaods_present,no_downloads_present,205b953f3389d7d85a25d57b3044ecabf6118a04,controllers/programs_controller.rb,73
jfellien/Grauhhundreisen,Grauhhundreisen,Grauhundreisen,252dd8ed2472f2d56392ef4f49d9f2d78ad7fbff,Grauhhundreisen.Infrastructure/EventBag.cs,2
JikesRVM/JikesRVM,arayStoreBarrierHelper,arrayStoreBarrierHelper,245d382b6c9eeefc2a1a71260444d42faddf16a0,rvm/src/org/jikesrvm/compilers/baseline/ia32/Barriers.java,133
jimmyfrasche/cairo,ExtensionCairoWriteFuncT,XtensionCairoWriteFuncT,56d62cfff578441c178c0bc3f371d41a1d17c25a,io.go,31
jimmyfrasche/cairo,ExtensionRaw,XtensionRaw,56d62cfff578441c178c0bc3f371d41a1d17c25a,pattern.go,198
jimmyfrasche/cairo,ExtensionRegisterRawToSurface,XtensionRegisterRawToSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,pdf/pdf.go,37
jimmyfrasche/cairo,ExtensionNewVectorSurface,XtensionNewVectorSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,320
jimmyfrasche/cairo,ExtensionVectorSurface,XtensionVectorSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,341
jimmyfrasche/cairo,ExtensionNewPagedSurface,XtensionNewPagedSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,365
jimmyfrasche/cairo,ExtensionPagedSurface,XtensionPagedSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,384
jimmyfrasche/cairo,ExtensionSurface,XtensionSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,394
jimmyfrasche/cairo,ExtensionNewPagedVectorSurface,XtensionNewPagedVectorSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,401
jimmyfrasche/cairo,ExtensionNewSurface,XtensionNewSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,402
jimmyfrasche/cairo,ExtensionPagedVectorSurface,XtensionPagedVectorSurface,56d62cfff578441c178c0bc3f371d41a1d17c25a,surface.go,421
jinroh/kadoh,getQuering,getQuerying,92312b6950263e198d18e8b10fdbbd132da20bae,lib/client/node.js,182
jinroh/kadoh,quering_address,querying_address,92312b6950263e198d18e8b10fdbbd132da20bae,lib/client/rpc/object/findvaluerpc.js,70
jinroh/kadoh,setQuering,setQuerying,92312b6950263e198d18e8b10fdbbd132da20bae,lib/client/rpc/object/kadohrpc.js,49
jinroh/kadoh,quering_peer,querying_peer,92312b6950263e198d18e8b10fdbbd132da20bae,lib/client/rpc/object/rpc.js,56
jinroh/kadoh,quering,querying,92312b6950263e198d18e8b10fdbbd132da20bae,lib/client/rpc/object/rpc.js,61
jitsi/lib-jitsi-meet,callUnhandlerRejectionHandler,callUnhandledRejectionHandler,704f1f806323a093268ab563728182f1c9b4cd2b,modules/RTC/RTCUtils.js,571
jitsi/lib-jitsi-meet,JitsiGlobalUnhandlerRejection,JitsiGlobalUnhandledRejection,704f1f806323a093268ab563728182f1c9b4cd2b,modules/util/GlobalOnErrorHandler.js,46
jitsni/nukleus-tls.java,scope,store,f1bdbef3ad3bbfe6d8feb704ce71fc0748dd3968,src/main/java/org/reaktivity/nukleus/tls/internal/TlsController.java,205
jitsni/nukleus-tls.java,routesByScope,routesByStore,f1bdbef3ad3bbfe6d8feb704ce71fc0748dd3968,src/main/java/org/reaktivity/nukleus/tls/internal/stream/ClientStreamFactoryBuilder.java,176
jitsni/nukleus-tls.java,contextsByScope,contextsByStore,f1bdbef3ad3bbfe6d8feb704ce71fc0748dd3968,src/main/java/org/reaktivity/nukleus/tls/internal/stream/ClientStreamFactoryBuilder.java,239
jitsni/nukleus-tls.java,shouldEstablishConnectionDefaultScope,shouldEstablishConnectionDefaultStore,f1bdbef3ad3bbfe6d8feb704ce71fc0748dd3968,src/test/java/org/reaktivity/nukleus/tls/internal/streams/ClientIT.java,72
jkestr/do,aquired?,acquired?,0dbbaf9eaf6269b3f85a640828328ba7e0eaf4c6,data_objects/spec/support/pooling_spec.rb,296
jkotlinski/lsdpatch,l_sram_bank,l_rom_bank,1fc44f9e55f5e33b9279bd74debab4e956d75450,Frame1.java,374
jkotlinski/lsdpatch,getSelectedSramBank,getSelectedROMBank,1fc44f9e55f5e33b9279bd74debab4e956d75450,Frame1.java,433
jkotlinski/lsdpatch,getSramOffsetForSelectedBank,getROMOffsetForSelectedBank,1fc44f9e55f5e33b9279bd74debab4e956d75450,Frame1.java,969
jmbjr/dbro,targetting_help_1,targeting_help_1,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/command.cc,2102
jmbjr/dbro,targetting_help_2,targeting_help_2,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/command.cc,2103
jmbjr/dbro,~targetting_behaviour,~targeting_behaviour,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,28
jmbjr/dbro,build_targetting_hint_string,build_targeting_hint_string,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,146
jmbjr/dbro,targetted_actor,targeted_actor,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,148
jmbjr/dbro,targetted_monster,targeted_monster,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,149
jmbjr/dbro,cycle_targetting_mode,cycle_targeting_mode,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,213
jmbjr/dbro,targetting_type,targeting_type,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,220
jmbjr/dbro,targetting_behaviour,targeting_behaviour,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/directn.h,248
jmbjr/dbro,KMC_TARGETTING,KMC_TARGETING,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/macro.cc,1184
jmbjr/dbro,SPFLAG_TARGETTING_MASK,SPFLAG_TARGETING_MASK,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/mon-cast.cc,2455
jmbjr/dbro,mlist_targetting,mlist_targeting,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/options.h,65
jmbjr/dbro,KILLED_BY_TARGETTING,KILLED_BY_TARGETING,78d8ab0606f4ba07ce88212fa3d01b4d84485be7,crawl-ref/source/ouch.cc,775
jmchilton/swift,getAbsctractParamsInfo,getAbstractParamsInfo,982524e30829b4e7d7508e29cfa6ce0dce0fbf79,services/mascot/src/test/java/edu/mayo/mprc/mascot/TestMascotDaemonWorker.java,100
jnidzwetzki/scalephant,MergeStragegy,MergeStrategy,e6c70cbb9bd2faf33387d59cf641923e57ca682f,src/main/java/de/fernunihagen/dna/jkn/scalephant/storage/sstable/compact/SSTableCompactorThread.java,24
